"InteractorAChr","InteractorAStart","InteractorAEnd","InteractorBChr","InteractorBStart","InteractorBEnd","Agene","Bgene","Organism","CellTissue","Detection_Method","Confidence_Score1","Confidence_Score2","Contact_Frequency","Pubmed_ID"
"chr12",104322943,104325215,"chr12",104358408,104360868,"HSP90B1,ENSG00000166598","C12orf73,TDG,ENSG00000204954,ENSG00000139372","hg19","MCF7","ChIA-PET",2e-08,2e-08,4,22265404
"chr12",104323659,104328405,"chr12",104357607,104360751,"HSP90B1,ENSG00000166598","C12orf73,TDG,ENSG00000204954,ENSG00000139372","hg19","MCF7","ChIA-PET",1e-09,1e-09,5,22265404
"chr12",104328917,104332179,"chr12",104357230,104361045,"HSP90B1,ENSG00000166598","C12orf73,TDG,ENSG00000204954,ENSG00000139372","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr12",104356409,104362053,"chr12",104528975,104533138,"C12orf73,TDG,ENSG00000204954,ENSG00000139372","NFYB,ENSG00000120837","hg19","MCF7","ChIA-PET",8e-08,8e-08,7,22265404
"chr12",104359459,104362433,"chr12",104679529,104682592,"C12orf73,TDG,ENSG00000204954,ENSG00000139372","TXNRD1,ENSG00000198431","hg19","K562","ChIA-PET",0,0,4,22265404
"chr12",104456193,104459744,"chr12",104529847,104533076,"GLT8D2,HCFC2,ENSG00000120820,ENSG00000111727","NFYB,ENSG00000120837","hg19","K562","ChIA-PET",1e-10,1e-10,6,22265404
"chr12",104456335,104459744,"chr12",104529847,104533076,"GLT8D2,HCFC2,ENSG00000120820,ENSG00000111727","NFYB,ENSG00000120837","hg19","K562","ChIA-PET",4.43e-17,4.43e-17,5,22265404
"chr12",104529986,104533486,"chr12",104678703,104682517,"NFYB,ENSG00000120837","TXNRD1,ENSG00000198431","hg19","MCF7","ChIA-PET",2e-37,2e-37,5,22265404
"chr12",104530429,104534144,"chr12",104679811,104684673,"NFYB,ENSG00000120837","TXNRD1,ENSG00000198431","hg19","MCF7","ChIA-PET",2e-21,2e-21,6,22265404
"chr12",104606650,104611349,"chr12",104679680,104683932,"TXNRD1,ENSG00000198431","TXNRD1,ENSG00000198431","hg19","K562","ChIA-PET",1e-06,1e-06,8,22265404
"chr12",104606650,104616346,"chr12",104679108,104687347,"TXNRD1,ENSG00000198431","TXNRD1,ENSG00000198431","hg19","K562","ChIA-PET",5.77e-22,5.77e-22,18,22265404
"chr12",104611527,104621556,"chr12",104677756,104684608,"TXNRD1,ENSG00000198431","TXNRD1,ENSG00000198431","hg19","MCF7","ChIA-PET",1e-08,1e-08,20,22265404
"chr12",104643850,104647465,"chr12",104679926,104684172,"TXNRD1,ENSG00000198431","TXNRD1,ENSG00000198431","hg19","K562","ChIA-PET",3.41e-17,3.41e-17,5,22265404
"chr12",104678772,104682731,"chr12",105498551,105503490,"TXNRD1,ENSG00000198431","KIAA1033,ENSG00000136051","hg19","K562","ChIA-PET",5.58e-19,5.58e-19,6,22265404
"chr12",104680142,104683904,"chr12",104694272,104698636,"TXNRD1,ENSG00000198431","EID3,ENSG00000255150","hg19","MCF7","ChIA-PET",1e-17,1e-17,5,22265404
"chr12",105318476,105323326,"chr12",105350867,105355215,"SLC41A2,ENSG00000136052","SLC41A2,ENSG00000136052","hg19","MCF7","ChIA-PET",3e-15,3e-15,4,22265404
"chr12",105343851,105348812,"chr12",105350003,105354386,"SLC41A2,ENSG00000136052","SLC41A2,ENSG00000136052","hg19","MCF7","ChIA-PET",9e-10,9e-10,8,22265404
"chr12",105349646,105353787,"chr12",105376379,105382982,"SLC41A2,ENSG00000136052","C12orf45,ENSG00000151131","hg19","MCF7","ChIA-PET",3e-09,3e-09,10,22265404
"chr12",105476762,105478986,"chr12",105499431,105503042,"ALDH1L2,ENSG00000136010","KIAA1033,ENSG00000136051","hg19","K562","ChIA-PET",3.22e-16,3.22e-16,4,22265404
"chr12",105477772,105479851,"chr12",105501425,105505225,"ALDH1L2,ENSG00000136010","KIAA1033,ENSG00000136051","hg19","MCF7","ChIA-PET",1e-14,1e-14,4,22265404
"chr12",105499144,105502991,"chr12",105627617,105631044,"KIAA1033,ENSG00000136051","APPL2,C12orf75,ENSG00000136044,ENSG00000235162","hg19","MCF7","ChIA-PET",3e-15,3e-15,5,22265404
"chr12",105500023,105504653,"chr12",105628064,105630551,"KIAA1033,ENSG00000136051","APPL2,C12orf75,ENSG00000136044,ENSG00000235162","hg19","K562","ChIA-PET",7.76e-35,7.76e-35,4,22265404
"chr12",105606795,105619301,"chr12",105624368,105633184,"APPL2,ENSG00000136044","APPL2,C12orf75,ENSG00000136044,ENSG00000235162","hg19","MCF7","ChIA-PET",2e-11,2e-11,26,22265404
"chr12",105608225,105613366,"chr12",105619333,105624104,"APPL2,ENSG00000136044","APPL2,ENSG00000136044","hg19","MCF7","ChIA-PET",2e-10,2e-10,5,22265404
"chr12",105610784,105617210,"chr12",105628529,105631630,"APPL2,ENSG00000136044","APPL2,C12orf75,ENSG00000136044,ENSG00000235162","hg19","MCF7","ChIA-PET",4e-41,4e-41,8,22265404
"chr12",105620755,105625323,"chr12",105625745,105629848,"APPL2,ENSG00000136044","APPL2,C12orf75,ENSG00000136044,ENSG00000235162","hg19","K562","ChIA-PET",9e-08,9e-08,5,22265404
"chr12",1056985,1060702,"chr12",1098122,1101434,"RAD52,ENSG00000002016","RAD52,ERC1,ENSG00000002016,ENSG00000082805","hg19","MCF7","ChIA-PET",3e-40,3e-40,9,22265404
"chr12",106531582,106534564,"chr12",106638638,106642825,"NUAK1,ENSG00000074590","CKAP4,ENSG00000136026","hg19","MCF7","ChIA-PET",9e-19,9e-19,4,22265404
"chr12",106639346,106644112,"chr12",106694122,106698214,"CKAP4,ENSG00000136026","CKAP4,TCP11L2,ENSG00000136026,ENSG00000166046","hg19","MCF7","ChIA-PET",3e-08,3e-08,13,22265404
"chr12",106639673,106643649,"chr12",106748400,106753718,"CKAP4,ENSG00000136026","POLR3B,ENSG00000013503","hg19","MCF7","ChIA-PET",1e-11,1e-11,9,22265404
"chr12",106640021,106643402,"chr12",106749618,106753030,"CKAP4,ENSG00000136026","POLR3B,ENSG00000013503","hg19","MCF7","ChIA-PET",4e-14,4e-14,5,22265404
"chr12",106640063,106644049,"chr12",106694395,106698756,"CKAP4,ENSG00000136026","CKAP4,TCP11L2,ENSG00000136026,ENSG00000166046","hg19","MCF7","ChIA-PET",0,0,11,22265404
"chr12",106693434,106696954,"chr12",106697519,106701215,"TCP11L2,ENSG00000166046","CKAP4,TCP11L2,ENSG00000136026,ENSG00000166046","hg19","MCF7","ChIA-PET",1e-21,1e-21,4,22265404
"chr12",106693946,106698218,"chr12",106750404,106754111,"CKAP4,TCP11L2,ENSG00000136026,ENSG00000166046","POLR3B,ENSG00000013503","hg19","MCF7","ChIA-PET",4e-10,4e-10,7,22265404
"chr12",106694726,106698780,"chr12",106749876,106753760,"CKAP4,TCP11L2,ENSG00000136026,ENSG00000166046","POLR3B,ENSG00000013503","hg19","K562","ChIA-PET",1e-18,1e-18,9,22265404
"chr12",106695715,106698780,"chr12",106751795,106753760,"CKAP4,TCP11L2,ENSG00000136026,ENSG00000166046","POLR3B,ENSG00000013503","hg19","K562","ChIA-PET",8.28e-13,8.28e-13,4,22265404
"chr12",106749890,106753405,"chr12",107348464,107352140,"POLR3B,ENSG00000013503","C12orf23,ENSG00000151135","hg19","MCF7","ChIA-PET",1e-26,1e-26,5,22265404
"chr1",21073064,21076379,"chr1",21110336,21114880,"HP1BP3,ENSG00000127483","HP1BP3,ENSG00000127483","hg19","K562","ChIA-PET",3e-17,3e-17,4,22265404
"chr12",107346883,107351162,"chr12",107485560,107488419,"C12orf23,ENSG00000151135","CRY1,ENSG00000008405","hg19","K562","ChIA-PET",6e-26,6e-26,5,22265404
"chr12",107346894,107351612,"chr12",107485560,107488419,"C12orf23,ENSG00000151135","CRY1,ENSG00000008405","hg19","K562","ChIA-PET",1.18e-40,1.18e-40,9,22265404
"chr12",107347882,107352129,"chr12",107358713,107363232,"C12orf23,ENSG00000151135","C12orf23,ENSG00000151135","hg19","MCF7","ChIA-PET",1e-09,1e-09,6,22265404
"chr12",107348688,107352821,"chr12",107377245,107383135,"C12orf23,ENSG00000151135","MTERFD3,ENSG00000120832","hg19","MCF7","ChIA-PET",9e-29,9e-29,12,22265404
"chr12",107378117,107380836,"chr12",107485563,107489047,"MTERFD3,ENSG00000120832","CRY1,ENSG00000008405","hg19","K562","ChIA-PET",1e-10,1e-10,5,22265404
"chr12",10757768,10761323,"chr12",10763648,10767654,"MAGOHB,ENSG00000111196","MAGOHB,ENSG00000111196","hg19","MCF7","ChIA-PET",3e-42,3e-42,5,22265404
"chr12",10758501,10762466,"chr12",10825549,10828463,"MAGOHB,ENSG00000111196","STYK1,ENSG00000060140","hg19","MCF7","ChIA-PET",7e-37,7e-37,4,22265404
"chr12",10759828,10762348,"chr12",10763400,10769792,"MAGOHB,ENSG00000111196","MAGOHB,ENSG00000111196","hg19","K562","ChIA-PET",1.17e-15,1.17e-15,9,22265404
"chr12",10763668,10768180,"chr12",10873034,10877438,"MAGOHB,ENSG00000111196","YBX3,ENSG00000060138","hg19","K562","ChIA-PET",5e-14,5e-14,4,22265404
"chr12",10763668,10768484,"chr12",10873757,10876876,"MAGOHB,ENSG00000111196","YBX3,ENSG00000060138","hg19","K562","ChIA-PET",1.29e-14,1.29e-14,5,22265404
"chr12",10764890,10767963,"chr12",10824892,10828037,"MAGOHB,ENSG00000111196","STYK1,ENSG00000060140","hg19","MCF7","ChIA-PET",4e-14,4e-14,6,22265404
"chr12",108076024,108081051,"chr12",108152525,108156531,"PWP1,ENSG00000136045","PRDM4,ENSG00000110851","hg19","K562","ChIA-PET",1e-20,1e-20,8,22265404
"chr12",108076319,108082589,"chr12",108151060,108157370,"PWP1,ENSG00000136045","PRDM4,ENSG00000110851","hg19","MCF7","ChIA-PET",3e-18,3e-18,11,22265404
"chr12",108077381,108083049,"chr12",108153517,108158199,"PWP1,ENSG00000136045","PRDM4,ENSG00000110851","hg19","MCF7","ChIA-PET",6e-12,6e-12,7,22265404
"chr12",108077654,108081455,"chr12",108085124,108087961,"PWP1,ENSG00000136045","PWP1,ENSG00000136045","hg19","K562","ChIA-PET",1.8e-12,1.8e-12,4,22265404
"chr12",108077654,108081455,"chr12",108085950,108091237,"PWP1,ENSG00000136045","PWP1,ENSG00000136045","hg19","K562","ChIA-PET",1e-09,1e-09,5,22265404
"chr12",108077832,108082376,"chr12",108082750,108090336,"PWP1,ENSG00000136045","PWP1,ENSG00000136045","hg19","MCF7","ChIA-PET",1e-08,1e-08,12,22265404
"chr12",108078206,108081266,"chr12",108151801,108156354,"PWP1,ENSG00000136045","PRDM4,ENSG00000110851","hg19","K562","ChIA-PET",5.9e-34,5.9e-34,6,22265404
"chr12",108136196,108140045,"chr12",108151925,108156257,"PRDM4,ENSG00000110851","PRDM4,ENSG00000110851","hg19","MCF7","ChIA-PET",2e-21,2e-21,5,22265404
"chr12",108142922,108147593,"chr12",108152082,108155337,"PRDM4,ENSG00000110851","PRDM4,ENSG00000110851","hg19","MCF7","ChIA-PET",7e-13,7e-13,4,22265404
"chr12",10859983,10863988,"chr12",10873380,10877073,"YBX3,ENSG00000060138","YBX3,ENSG00000060138","hg19","MCF7","ChIA-PET",4e-36,4e-36,5,22265404
"chr12",10861409,10864627,"chr12",10867367,10871236,"YBX3,ENSG00000060138","YBX3,ENSG00000060138","hg19","MCF7","ChIA-PET",3e-14,3e-14,5,22265404
"chr12",108905780,108911202,"chr12",108916262,108919631,"FICD,ENSG00000198855","FICD,ENSG00000198855","hg19","MCF7","ChIA-PET",0,0,6,22265404
"chr12",108907926,108912259,"chr12",108952301,108956726,"FICD,ENSG00000198855","SART3,ISCU,ENSG00000075856,ENSG00000136003","hg19","K562","ChIA-PET",1.51e-14,1.51e-14,8,22265404
"chr12",108908684,108911977,"chr12",108916270,108919469,"FICD,ENSG00000198855","FICD,ENSG00000198855","hg19","MCF7","ChIA-PET",1e-11,1e-11,4,22265404
"chr12",108924864,108927113,"chr12",108928119,108930253,"SART3,ENSG00000075856","SART3,ENSG00000075856","hg19","K562","ChIA-PET",1e-21,1e-21,4,22265404
"chr12",108925611,108929764,"chr12",108930876,108934534,"SART3,ENSG00000075856","SART3,ENSG00000075856","hg19","K562","ChIA-PET",1.28e-29,1.28e-29,4,22265404
"chr12",108952979,108959599,"chr12",109019773,109027389,"SART3,ISCU,ENSG00000075856,ENSG00000136003","SELPLG,ENSG00000110876","hg19","K562","ChIA-PET",1.18e-10,1.18e-10,18,22265404
"chr12",108953457,108958686,"chr12",109020781,109026037,"SART3,ISCU,ENSG00000075856,ENSG00000136003","SELPLG,ENSG00000110876","hg19","K562","ChIA-PET",1e-15,1e-15,17,22265404
"chr12",108953471,108957958,"chr12",109124584,109127306,"SART3,ISCU,ENSG00000075856,ENSG00000136003","CORO1C,ENSG00000110880","hg19","K562","ChIA-PET",3.62e-12,3.62e-12,5,22265404
"chr12",108953739,108958424,"chr12",108990546,108995002,"SART3,ISCU,ENSG00000075856,ENSG00000136003","TMEM119,ENSG00000183160","hg19","K562","ChIA-PET",1.09e-18,1.09e-18,5,22265404
"chr12",108955259,108958191,"chr12",109124343,109127571,"ISCU,ENSG00000136003","CORO1C,ENSG00000110880","hg19","MCF7","ChIA-PET",6e-12,6e-12,4,22265404
"chr12",108955300,108958207,"chr12",109250140,109253006,"ISCU,ENSG00000136003","SSH1,DAO,ENSG00000084112,ENSG00000110887","hg19","MCF7","ChIA-PET",6e-09,6e-09,4,22265404
"chr12",108955314,108957958,"chr12",109124571,109127228,"ISCU,ENSG00000136003","CORO1C,ENSG00000110880","hg19","K562","ChIA-PET",3e-08,3e-08,5,22265404
"chr12",108955828,108958644,"chr12",108989773,108993460,"ISCU,ENSG00000136003","TMEM119,ENSG00000183160","hg19","MCF7","ChIA-PET",3e-10,3e-10,4,22265404
"chr12",109021302,109026462,"chr12",109122348,109127329,"SELPLG,ENSG00000110876","CORO1C,ENSG00000110880","hg19","K562","ChIA-PET",1e-10,1e-10,7,22265404
"chr12",109025850,109028607,"chr12",109045359,109048880,"SELPLG,ENSG00000110876","CORO1C,ENSG00000110880","hg19","K562","ChIA-PET",3e-28,3e-28,4,22265404
"chr12",109093496,109096302,"chr12",109123227,109126452,"CORO1C,ENSG00000110880","CORO1C,ENSG00000110880","hg19","MCF7","ChIA-PET",1e-15,1e-15,7,22265404
"chr12",109124089,109126437,"chr12",109248210,109251633,"CORO1C,ENSG00000110880","SSH1,ENSG00000084112","hg19","K562","ChIA-PET",1.11e-10,1.11e-10,4,22265404
"chr12",109124890,109127110,"chr12",109530505,109532767,"CORO1C,ENSG00000110880","ALKBH2,ENSG00000189046","hg19","MCF7","ChIA-PET",9e-08,9e-08,4,22265404
"chr12",109199712,109203281,"chr12",109204308,109207565,"SSH1,ENSG00000084112","SSH1,ENSG00000084112","hg19","K562","ChIA-PET",1e-07,1e-07,4,22265404
"chr12",109215404,109220682,"chr12",109249558,109252099,"SSH1,ENSG00000084112","SSH1,ENSG00000084112","hg19","MCF7","ChIA-PET",1e-17,1e-17,6,22265404
"chr12",109518643,109522222,"chr12",109527242,109532327,"USP30,ENSG00000135093","ALKBH2,ENSG00000189046","hg19","K562","ChIA-PET",1.13e-26,1.13e-26,5,22265404
"chr12",109527582,109532844,"chr12",109533691,109539087,"ALKBH2,ENSG00000189046","UNG,ENSG00000076248","hg19","K562","ChIA-PET",2.12e-09,2.12e-09,13,22265404
"chr12",109529592,109532833,"chr12",109533757,109537251,"ALKBH2,ENSG00000189046","UNG,ENSG00000076248","hg19","MCF7","ChIA-PET",1e-09,1e-09,9,22265404
"chr12",109699755,109703581,"chr12",109823089,109827607,"ACACB,ENSG00000076555","MYO1H,ENSG00000174527","hg19","K562","ChIA-PET",2e-23,2e-23,4,22265404
"chr12",1097166,1102781,"chr12",1103327,1109862,"RAD52,ERC1,ENSG00000002016,ENSG00000082805","ERC1,ENSG00000082805","hg19","MCF7","ChIA-PET",5e-21,5e-21,10,22265404
"chr12",109897997,109901078,"chr12",109911489,109916606,"KCTD10,ENSG00000110906","KCTD10,UBE3B,ENSG00000110906,ENSG00000151148","hg19","K562","ChIA-PET",1.31e-18,1.31e-18,6,22265404
"chr12",109898971,109904250,"chr12",109910617,109916587,"KCTD10,ENSG00000110906","KCTD10,UBE3B,ENSG00000110906,ENSG00000151148","hg19","MCF7","ChIA-PET",6e-13,6e-13,9,22265404
"chr12",110008229,110015422,"chr12",110019741,110027621,"MMAB,MVK,ENSG00000139428,ENSG00000110921","MVK,ENSG00000110921","hg19","MCF7","ChIA-PET",2e-12,2e-12,11,22265404
"chr12",110018424,110022239,"chr12",110022716,110026706,"MVK,ENSG00000110921","MVK,ENSG00000110921","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr12",110315955,110319877,"chr12",110336735,110339606,"GLTP,ENSG00000139433","TCHP,ENSG00000139437","hg19","MCF7","ChIA-PET",9e-11,9e-11,4,22265404
"chr12",110336885,110341137,"chr12",110344188,110348940,"TCHP,ENSG00000139437","TCHP,ENSG00000139437","hg19","K562","ChIA-PET",3.91e-12,3.91e-12,6,22265404
"chr12",110337532,110340570,"chr12",110350680,110353464,"TCHP,ENSG00000139437","TCHP,ENSG00000139437","hg19","MCF7","ChIA-PET",6e-21,6e-21,5,22265404
"chr12",110343815,110346833,"chr12",110351597,110354865,"TCHP,ENSG00000139437","TCHP,ENSG00000139437","hg19","MCF7","ChIA-PET",6e-08,6e-08,4,22265404
"chr12",110418032,110423204,"chr12",110433278,110437246,"GIT2,ENSG00000139436","GIT2,ANKRD13A,ENSG00000139436,ENSG00000076513","hg19","K562","ChIA-PET",1e-07,1e-07,5,22265404
"chr12",110425597,110430819,"chr12",110430965,110434785,"GIT2,ENSG00000139436","GIT2,ENSG00000139436","hg19","MCF7","ChIA-PET",1e-09,1e-09,8,22265404
"chr12",110435707,110438675,"chr12",110484531,110487538,"ANKRD13A,ENSG00000076513","C12orf76,ENSG00000174456","hg19","K562","ChIA-PET",2.09e-25,2.09e-25,4,22265404
"chr1",21104781,21109714,"chr1",21110596,21115051,"HP1BP3,ENSG00000127483","HP1BP3,ENSG00000127483","hg19","MCF7","ChIA-PET",0,0,9,22265404
"chr1",21105175,21109174,"chr1",21111731,21114972,"HP1BP3,ENSG00000127483","HP1BP3,ENSG00000127483","hg19","MCF7","ChIA-PET",1e-11,1e-11,4,22265404
"chr12",110560673,110565653,"chr12",110568096,110572868,"IFT81,ENSG00000122970","IFT81,ENSG00000122970","hg19","K562","ChIA-PET",2e-11,2e-11,4,22265404
"chr12",110777390,110781652,"chr12",110781869,110785870,"ATP2A2,ENSG00000174437","ATP2A2,ENSG00000174437","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr12",110824557,110830041,"chr12",110837760,110842676,"ANAPC7,ENSG00000196510","ANAPC7,ENSG00000196510","hg19","MCF7","ChIA-PET",9e-09,9e-09,8,22265404
"chr12",110834018,110836296,"chr12",110837755,110842531,"ANAPC7,ENSG00000196510","ANAPC7,ENSG00000196510","hg19","MCF7","ChIA-PET",9e-21,9e-21,7,22265404
"chr12",110839795,110843461,"chr12",110905291,110907760,"ANAPC7,ENSG00000196510","GPN3,FAM216A,ENSG00000111231,ENSG00000204856","hg19","K562","ChIA-PET",0,0,4,22265404
"chr12",110882045,110885057,"chr12",110886693,110889322,"ARPC3,ENSG00000111229","ARPC3,ENSG00000111229","hg19","K562","ChIA-PET",3.9e-10,3.9e-10,4,22265404
"chr12",110884991,110890379,"chr12",110901686,110908210,"ARPC3,ENSG00000111229","GPN3,FAM216A,ENSG00000111231,ENSG00000204856","hg19","MCF7","ChIA-PET",9e-13,9e-13,11,22265404
"chr12",110885096,110890234,"chr12",110904591,110909303,"ARPC3,ENSG00000111229","GPN3,FAM216A,ENSG00000111231,ENSG00000204856","hg19","K562","ChIA-PET",1.96e-17,1.96e-17,12,22265404
"chr12",110885966,110890234,"chr12",110904280,110909303,"ARPC3,ENSG00000111229","GPN3,FAM216A,ENSG00000111231,ENSG00000204856","hg19","K562","ChIA-PET",4e-14,4e-14,13,22265404
"chr12",110886204,110890251,"chr12",110900555,110907823,"ARPC3,ENSG00000111229","GPN3,FAM216A,ENSG00000111231,ENSG00000204856","hg19","MCF7","ChIA-PET",8e-12,8e-12,12,22265404
"chr12",110890486,110896536,"chr12",110904129,110907792,"GPN3,ENSG00000111231","GPN3,FAM216A,ENSG00000111231,ENSG00000204856","hg19","K562","ChIA-PET",6.04e-14,6.04e-14,8,22265404
"chr12",110902052,110907657,"chr12",110935752,110941255,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","VPS29,RAD9B,ENSG00000111237,ENSG00000151164","hg19","MCF7","ChIA-PET",2e-09,2e-09,11,22265404
"chr12",110902498,110911723,"chr12",110933166,110942035,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","VPS29,RAD9B,ENSG00000111237,ENSG00000151164","hg19","K562","ChIA-PET",3e-19,3e-19,25,22265404
"chr12",110902540,110909764,"chr12",110935367,110941473,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","VPS29,RAD9B,ENSG00000111237,ENSG00000151164","hg19","K562","ChIA-PET",1.08e-26,1.08e-26,16,22265404
"chr12",110904284,110909298,"chr12",110938225,110940945,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","VPS29,RAD9B,ENSG00000111237,ENSG00000151164","hg19","MCF7","ChIA-PET",5e-12,5e-12,9,22265404
"chr12",110904995,110909309,"chr12",111019189,111023334,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","PPTC7,ENSG00000196850","hg19","K562","ChIA-PET",5.5e-11,5.5e-11,6,22265404
"chr12",110905173,110909502,"chr12",111017810,111023334,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","PPTC7,ENSG00000196850","hg19","K562","ChIA-PET",4e-17,4e-17,9,22265404
"chr12",110905315,110908182,"chr12",110982242,110985436,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","PPTC7,ENSG00000196850","hg19","K562","ChIA-PET",1e-11,1e-11,4,22265404
"chr12",110905425,110908292,"chr12",110922519,110926632,"GPN3,FAM216A,ENSG00000111231,ENSG00000204856","FAM216A,ENSG00000204856","hg19","K562","ChIA-PET",3.32e-13,3.32e-13,5,22265404
"chr12",110937242,110941749,"chr12",111018905,111022288,"VPS29,RAD9B,ENSG00000111237,ENSG00000151164","PPTC7,ENSG00000196850","hg19","K562","ChIA-PET",4e-14,4e-14,5,22265404
"chr12",110939028,110942933,"chr12",111019306,111023472,"VPS29,RAD9B,ENSG00000111237,ENSG00000151164","PPTC7,ENSG00000196850","hg19","MCF7","ChIA-PET",0,0,6,22265404
"chr12",110984509,110992474,"chr12",111019114,111022932,"PPTC7,ENSG00000196850","PPTC7,ENSG00000196850","hg19","MCF7","ChIA-PET",8e-13,8e-13,8,22265404
"chr1",21111442,21114909,"chr1",21500351,21504664,"HP1BP3,ENSG00000127483","EIF4G3,ENSG00000075151","hg19","K562","ChIA-PET",3e-13,3e-13,6,22265404
"chr1",21111442,21116539,"chr1",21500351,21505379,"HP1BP3,ENSG00000127483","EIF4G3,ENSG00000075151","hg19","K562","ChIA-PET",1.65e-17,1.65e-17,8,22265404
"chr12",111163900,111166744,"chr12",111177979,111181994,"PPP1CC,ENSG00000186298","PPP1CC,ENSG00000186298","hg19","MCF7","ChIA-PET",5e-24,5e-24,6,22265404
"chr12",111800467,111803355,"chr12",111803785,111807858,"FAM109A,ENSG00000198324","FAM109A,ENSG00000198324","hg19","MCF7","ChIA-PET",2e-13,2e-13,7,22265404
"chr12",111805434,111808227,"chr12",111841736,111845483,"FAM109A,ENSG00000198324","SH2B3,ENSG00000111252","hg19","K562","ChIA-PET",0,0,5,22265404
"chr12",111840916,111845299,"chr12",111870353,111877483,"SH2B3,ENSG00000111252","SH2B3,ENSG00000111252","hg19","K562","ChIA-PET",2e-11,2e-11,9,22265404
"chr12",111841260,111851903,"chr12",111854975,111871990,"SH2B3,ENSG00000111252","SH2B3,ENSG00000111252","hg19","K562","ChIA-PET",1.89e-11,1.89e-11,31,22265404
"chr12",111841449,111844913,"chr12",111854678,111859384,"SH2B3,ENSG00000111252","SH2B3,ENSG00000111252","hg19","K562","ChIA-PET",5e-09,5e-09,5,22265404
"chr12",112034569,112037732,"chr12",112122698,112126391,"ATXN2,ENSG00000204842","BRAP,ACAD10,ENSG00000089234,ENSG00000111271","hg19","K562","ChIA-PET",5.03e-14,5.03e-14,6,22265404
"chr12",112110998,112115433,"chr12",112122032,112125017,"BRAP,ENSG00000089234","BRAP,ACAD10,ENSG00000089234,ENSG00000111271","hg19","MCF7","ChIA-PET",0,0,7,22265404
"chr12",112121293,112126126,"chr12",112278451,112281280,"BRAP,ACAD10,ENSG00000089234,ENSG00000111271","MAPKAPK5,ENSG00000089022","hg19","MCF7","ChIA-PET",7e-09,7e-09,6,22265404
"chr12",112277774,112281800,"chr12",112448292,112452653,"MAPKAPK5,ENSG00000089022","TMEM116,ERP29,ENSG00000198270,ENSG00000089248","hg19","K562","ChIA-PET",2e-19,2e-19,4,22265404
"chr12",112277774,112282798,"chr12",112448292,112452653,"MAPKAPK5,ENSG00000089022","TMEM116,ERP29,ENSG00000198270,ENSG00000089248","hg19","K562","ChIA-PET",8.73e-22,8.73e-22,7,22265404
"chr12",112320528,112324423,"chr12",112324518,112329227,"MAPKAPK5,ENSG00000089022","MAPKAPK5,ENSG00000089022","hg19","K562","ChIA-PET",1.84e-11,1.84e-11,5,22265404
"chr12",112448113,112453336,"chr12",112541877,112548144,"TMEM116,ERP29,ENSG00000198270,ENSG00000089248","NAA25,ENSG00000111300","hg19","K562","ChIA-PET",2e-33,2e-33,8,22265404
"chr12",112449278,112454413,"chr12",112543397,112547738,"TMEM116,ERP29,ENSG00000198270,ENSG00000089248","NAA25,ENSG00000111300","hg19","K562","ChIA-PET",2.53e-13,2.53e-13,6,22265404
"chr12",112544085,112548519,"chr12",112559602,112564929,"NAA25,ENSG00000111300","TRAFD1,ENSG00000135148","hg19","MCF7","ChIA-PET",1e-16,1e-16,7,22265404
"chr12",112545052,112548521,"chr12",112844371,112848840,"NAA25,ENSG00000111300","RPL6,ENSG00000089009","hg19","K562","ChIA-PET",1.73e-11,1.73e-11,5,22265404
"chr12",112595482,112602044,"chr12",112603113,112609698,"HECTD4,ENSG00000173064","HECTD4,ENSG00000173064","hg19","K562","ChIA-PET",7e-18,7e-18,10,22265404
"chr12",112816902,112820552,"chr12",112844465,112847471,"HECTD4,ENSG00000173064","RPL6,ENSG00000089009","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr12",112817187,112822288,"chr12",112844732,112848596,"HECTD4,ENSG00000173064","RPL6,ENSG00000089009","hg19","MCF7","ChIA-PET",2e-24,2e-24,6,22265404
"chr12",112818536,112821691,"chr12",112855148,112858870,"HECTD4,ENSG00000173064","RPL6,PTPN11,ENSG00000089009,ENSG00000179295","hg19","MCF7","ChIA-PET",0,0,5,22265404
"chr12",113531268,113534490,"chr12",113536643,113541223,"DTX1,ENSG00000135144","RASAL1,ENSG00000111344","hg19","K562","ChIA-PET",0,0,4,22265404
"chr12",113567184,113576328,"chr12",113584603,113595787,"RASAL1,ENSG00000111344","CCDC42B,ENSG00000186710","hg19","MCF7","ChIA-PET",1e-11,1e-11,24,22265404
"chr12",113571231,113576472,"chr12",113582584,113592284,"RASAL1,ENSG00000111344","CCDC42B,ENSG00000186710","hg19","MCF7","ChIA-PET",6e-25,6e-25,16,22265404
"chr12",113571958,113576180,"chr12",113621826,113625206,"RASAL1,ENSG00000111344","DDX54,C12orf52,ENSG00000123064,ENSG00000139405","hg19","MCF7","ChIA-PET",3e-07,3e-07,8,22265404
